Frequency(Hz)	Channel 1(V)	
69.3359	0.000996277	
69.8242	0.00294841	
70.3125	0.0011453	
70.8008	0.000857792	
71.2891	0.000779361	
71.7773	0.000752769	
72.2656	0.000753374	
72.7539	0.000749001	
73.2422	0.000741844	
73.7305	0.00073229	
74.2188	0.000736422	
74.707	0.000743767	
75.1953	0.000968044	
75.6836	0.000771168	
76.1719	0.000718146	
76.6602	0.000710489	
77.1484	0.000703	
77.6367	0.000699164	
78.125	0.000691877	
78.6133	0.000678712	
79.1016	0.000685453	
79.5898	0.000695626	
80.0781	0.000749595	
80.5664	0.0019423	
81.0547	0.00113756	
81.543	0.000783422	
82.0313	0.00073411	
82.5195	0.000709143	
83.0078	0.000692023	
83.4961	0.000681437	
83.9844	0.000670701	
84.4727	0.000664498	
84.9609	0.000664663	
85.4492	0.000670408	
85.9375	0.000826197	
86.4258	0.000659643	
86.9141	0.00064401	
87.4023	0.000640938	
87.8906	0.000638377	
88.3789	0.000641303	
88.8672	0.0006354	
89.3555	0.000637184	
89.8438	0.000642183	
90.332	0.000662699	
90.8203	0.00072781	
91.3086	0.00160389	
91.7969	0.000899202	
92.2852	0.000623231	
92.7734	0.000599552	
93.2617	0.000597572	
93.75	0.00058485	
94.2383	0.00057787	
94.7266	0.00057678	
95.2148	0.000578375	
95.7031	0.000571242	
96.1914	0.000565965	
96.6797	0.000683403	
97.168	0.000590856	
97.6563	0.000562256	
98.1445	0.000550062	
98.6328	0.000550557	
99.1211	0.000542922	
99.6094	0.000543989	
100.098	0.000548865	
100.586	0.00054189	
101.074	0.000534974	
101.563	0.000575344	
102.051	0.00120713	
102.539	0.000907924	
103.027	0.000649106	
103.516	0.000571754	
104.004	0.000541416	
104.492	0.000544507	
104.98	0.000537594	
105.469	0.000533586	
105.957	0.000527998	
106.445	0.000529655	
106.934	0.00053209	
107.422	0.000607756	
107.91	0.000567357	
108.398	0.000517468	
108.887	0.000515027	
109.375	0.000511274	
109.863	0.000510428	
110.352	0.000508553	
110.84	0.000504856	
111.328	0.000511767	
111.816	0.000541597	
112.305	0.000565352	
112.793	0.00108077	
113.281	0.0007553	
113.77	0.000499407	
114.258	0.000491812	
114.746	0.000490504	
115.234	0.000479998	
115.723	0.000477741	
116.211	0.000472502	
116.699	0.000470729	
117.188	0.000470894	
117.676	0.000476965	
118.164	0.000535115	
118.652	0.000488179	
119.141	0.000465657	
119.629	0.000459012	
120.117	0.000459474	
120.605	0.000463083	
121.094	0.000455436	
121.582	0.000450654	
122.07	0.000456357	
122.559	0.000459331	
123.047	0.000491273	
123.535	0.000798968	
124.023	0.000690529	
124.512	0.000474928	
125	0.000481198	
125.488	0.00044754	
125.977	0.000440848	
126.465	0.000434947	
126.953	0.000434238	
127.441	0.000434982	
127.93	0.000433024	
128.418	0.00042707	
128.906	0.00048095	
129.395	0.000429739	
129.883	0.000422395	
130.371	0.00042114	
130.859	0.00041872	
131.348	0.000413277	
131.836	0.00041815	
132.324	0.000426534	
132.813	0.00041933	
133.301	0.00041409	
133.789	0.000443815	
134.277	0.000703041	
134.766	0.000645451	
135.254	0.00044927	
135.742	0.000409597	
136.23	0.000398037	
136.719	0.000400601	
137.207	0.000400271	
137.695	0.000397576	
138.184	0.000392669	
138.672	0.000393611	
139.16	0.00039498	
139.648	0.000414725	
140.137	0.000469346	
140.625	0.000399247	
141.113	0.000389157	
141.602	0.00038978	
142.09	0.000390374	
142.578	0.000386598	
143.066	0.00038306	
143.555	0.000387354	
144.043	0.000406273	
144.531	0.000404512	
145.02	0.000605335	
145.508	0.000602989	
145.996	0.000396398	
146.484	0.000384509	
146.973	0.000375137	
147.461	0.000374188	
147.949	0.000373536	
148.438	0.00036888	
148.926	0.000366995	
149.414	0.000368159	
149.902	0.000373059	
150.391	0.000385773	
150.879	0.000392725	
151.367	0.00036745	
151.855	0.00036516	
152.344	0.000362248	
152.832	0.000361615	
153.32	0.000358576	
153.809	0.000354814	
154.297	0.000358334	
154.785	0.000351986	
155.273	0.000370487	
155.762	0.000492775	
156.25	0.000557806	
156.738	0.000370349	
157.227	0.000360046	
157.715	0.000355763	
158.203	0.000351434	
158.691	0.00034389	
159.18	0.000347582	
159.668	0.000350724	
160.156	0.000346502	
160.645	0.000342793	
161.133	0.00037555	
161.621	0.000326546	
162.109	0.000338619	
162.598	0.00033779	
163.086	0.000336975	
163.574	0.000333228	
164.063	0.000337172	
164.551	0.000340646	
165.039	0.000337463	
165.527	0.000339932	
166.016	0.000350501	
166.504	0.000451358	
166.992	0.00048939	
167.48	0.000345521	
167.969	0.00032664	
168.457	0.000328423	
168.945	0.000322214	
169.434	0.000323819	
169.922	0.000321727	
170.41	0.000317225	
170.898	0.000319067	
171.387	0.000320614	
171.875	0.000332467	
172.363	0.000387273	
172.852	0.000318022	
173.34	0.000310531	
173.828	0.000312729	
174.316	0.000310854	
174.805	0.000310944	
175.293	0.000310024	
175.781	0.00030903	
176.27	0.000312713	
176.758	0.00031181	
177.246	0.00037398	
177.734	0.000506318	
178.223	0.000333172	
178.711	0.000320348	
179.199	0.000305213	
179.688	0.000310081	
180.176	0.000308494	
180.664	0.000306872	
181.152	0.000308135	
181.641	0.000305427	
182.129	0.000307749	
182.617	0.000318722	
183.105	0.000320311	
183.594	0.00030029	
184.082	0.000305792	
184.57	0.000299075	
185.059	0.000298901	
185.547	0.000297132	
186.035	0.000293936	
186.523	0.000296775	
187.012	0.00030088	
187.5	0.000304603	
187.988	0.000365728	
188.477	0.000427824	
188.965	0.000296784	
189.453	0.000292483	
189.941	0.000295482	
190.43	0.000288565	
190.918	0.000280721	
191.406	0.000286287	
191.895	0.000283573	
192.383	0.000284052	
192.871	0.0002838	
193.359	0.00029126	
193.848	0.000278557	
194.336	0.000285446	
194.824	0.000278222	
195.313	0.000280989	
195.801	0.000281741	
196.289	0.000279248	
196.777	0.000281221	
197.266	0.000277811	
197.754	0.00027166	
198.242	0.000279836	
198.73	0.000317829	
199.219	0.000416557	
199.707	0.000298776	
200.195	0.000281008	
200.684	0.000281107	
201.172	0.000276117	
201.66	0.000281652	
202.148	0.000275038	
202.637	0.000271397	
203.125	0.000273534	
203.613	0.000273314	
204.102	0.000281831	
204.59	0.000329955	
205.078	0.000267411	
205.566	0.000265846	
206.055	0.00026716	
206.543	0.000265866	
207.031	0.000267389	
207.52	0.000267099	
208.008	0.000268208	
208.496	0.000274317	
208.984	0.000273703	
209.473	0.000306524	
209.961	0.00036196	
210.449	0.000251743	
210.938	0.000256215	
211.426	0.000248734	
211.914	0.000256444	
212.402	0.000252876	
212.891	0.000255995	
213.379	0.00025775	
213.867	0.000255386	
214.355	0.000255821	
214.844	0.0002582	
215.332	0.000277928	
215.82	0.000256021	
216.309	0.000257851	
216.797	0.000251975	
217.285	0.000252719	
217.773	0.000250448	
218.262	0.000247764	
218.75	0.000250046	
219.238	0.000254137	
219.727	0.00025148	
220.215	0.000262131	
220.703	0.000364795	
221.191	0.000259918	
221.68	0.000252209	
222.168	0.000252869	
222.656	0.000246188	
223.145	0.00024263	
223.633	0.000245184	
224.121	0.000244252	
224.609	0.000243592	
225.098	0.000245599	
225.586	0.000245105	
226.074	0.000236383	
226.563	0.000246135	
227.051	0.000242794	
227.539	0.000242444	
228.027	0.000240454	
228.516	0.000240848	
229.004	0.000243413	
229.492	0.000239519	
229.98	0.000230461	
230.469	0.000240479	
230.957	0.000267139	
231.445	0.00033735	
231.934	0.000252386	
232.422	0.000238811	
232.91	0.000236749	
233.398	0.0002361	
233.887	0.000240198	
234.375	0.00023562	
234.863	0.000233674	
235.352	0.00023427	
235.84	0.000234005	
236.328	0.000238852	
236.816	0.000301414	
237.305	0.000231701	
237.793	0.000227721	
238.281	0.000229904	
238.77	0.000230975	
239.258	0.000230335	
239.746	0.000225748	
240.234	0.000229457	
240.723	0.000236399	
241.211	0.000227974	
241.699	0.000230094	
242.188	0.000315724	
242.676	0.000226228	
243.164	0.000227601	
243.652	0.000223517	
244.141	0.000225361	
244.629	0.000224	
245.117	0.000224171	
245.605	0.000224655	
246.094	0.000223246	
246.582	0.000223244	
247.07	0.000222369	
247.559	0.000221689	
248.047	0.000224524	
248.535	0.000226258	
249.023	0.000221288	
249.512	0.000218406	
250	0.00021936	
250.488	0.000221258	
250.977	0.000220071	
251.465	0.000218279	
251.953	0.000221303	
252.441	0.000226284	
252.93	0.000304215	
253.418	0.000220059	
253.906	0.000218123	
254.395	0.000216454	
254.883	0.000214745	
255.371	0.000213616	
255.859	0.000214804	
256.348	0.000216859	
256.836	0.000213984	
257.324	0.000215049	
257.813	0.000218658	
258.301	0.00020534	
258.789	0.000213336	
259.277	0.000212002	
259.766	0.000211316	
260.254	0.000210914	
260.742	0.000210351	
261.23	0.000210818	
261.719	0.000209166	
262.207	0.000207503	
262.695	0.000209665	
263.184	0.00021739	
263.672	0.000267131	
264.16	0.000230941	
264.648	0.000211792	
265.137	0.000208092	
265.625	0.000207542	
266.113	0.000209326	
266.602	0.000206402	
267.09	0.000202316	
267.578	0.000205386	
268.066	0.000208199	
268.555	0.000207155	
269.043	0.000261344	
269.531	0.000203322	
270.02	0.000199298	
270.508	0.000202565	
270.996	0.000205317	
271.484	0.000202531	
271.973	0.000199386	
272.461	0.000201664	
272.949	0.000202502	
273.438	0.000201837	
273.926	0.000215452	
274.414	0.000272526	
274.902	0.000205059	
275.391	0.000200221	
275.879	0.0001999	
276.367	0.000199487	
276.855	0.000200247	
277.344	0.000198981	
277.832	0.000198365	
278.32	0.000197824	
278.809	0.000193822	
279.297	0.000198319	
279.785	0.000186232	
280.273	0.000198163	
280.762	0.000199734	
281.25	0.000195335	
281.738	0.000194191	
282.227	0.000195195	
282.715	0.000196169	
283.203	0.000195355	
283.691	0.000194443	
284.18	0.000194308	
284.668	0.000189961	
285.156	0.000239066	
285.645	0.000179952	
286.133	0.000192603	
286.621	0.00019234	
287.109	0.00019088	
287.598	0.000187851	
288.086	0.000190039	
288.574	0.000191913	
289.063	0.000189424	
289.551	0.000188316	
290.039	0.000186066	
290.527	0.000232484	
291.016	0.000196191	
291.504	0.000189278	
291.992	0.000189359	
292.48	0.000188678	
292.969	0.000188146	
293.457	0.000187917	
293.945	0.000187614	
294.434	0.00018978	
294.922	0.000188331	
295.41	0.000188371	
295.898	0.000233599	
296.387	0.000214702	
296.875	0.000188758	
297.363	0.000186351	
297.852	0.000186336	
298.34	0.000187749	
298.828	0.00018574	
299.316	0.000182	
299.805	0.000191733	
300.293	0.000186905	
300.781	0.000188572	
301.27	0.000170081	
301.758	0.00018008	
302.246	0.000177275	
302.734	0.00018036	
303.223	0.000182182	
303.711	0.000180523	
304.199	0.00017945	
304.688	0.000180121	
305.176	0.000176962	
305.664	0.000179178	
306.152	0.000191222	
306.641	0.000218767	
307.129	0.000183414	
307.617	0.000178997	
308.105	0.000179758	
308.594	0.000178804	
309.082	0.000179339	
309.57	0.0001778	
310.059	0.00017857	
310.547	0.000177607	
311.035	0.000171604	
311.523	0.000176902	
312.012	0.000211012	
312.5	0.000179759	
312.988	0.000179149	
313.477	0.00017598	
313.965	0.000176673	
314.453	0.000175322	
314.941	0.00017574	
315.43	0.000175563	
315.918	0.000175526	
316.406	0.000174862	
316.895	0.00016566	
317.383	0.000218693	
317.871	0.000160624	
318.359	0.000173942	
318.848	0.000170709	
319.336	0.000171585	
319.824	0.00016813	
320.313	0.000171677	
320.801	0.000172502	
321.289	0.000170995	
321.777	0.000173637	
322.266	0.000171035	
322.754	0.000204269	
323.242	0.000175749	
323.73	0.000172318	
324.219	0.000170677	
324.707	0.000168338	
325.195	0.000169142	
325.684	0.000170649	
326.172	0.000169314	
326.66	0.000169975	
327.148	0.000169638	
327.637	0.000175294	
328.125	0.000205736	
328.613	0.000192333	
329.102	0.000167555	
329.59	0.000165716	
330.078	0.000166579	
330.566	0.000166975	
331.055	0.000166222	
331.543	0.000164754	
332.031	0.00016571	
332.52	0.000165745	
333.008	0.000165114	
333.496	0.000132124	
333.984	0.000169557	
334.473	0.000162575	
334.961	0.000165889	
335.449	0.000166783	
335.938	0.000164689	
336.426	0.000160767	
336.914	0.000163281	
337.402	0.000164363	
337.891	0.000163193	
338.379	0.000163567	
338.867	0.000187219	
339.355	0.000169463	
339.844	0.000165033	
340.332	0.000167308	
340.82	0.000162855	
341.309	0.000163567	
341.797	0.000162093	
342.285	0.000161866	
342.773	0.000162032	
343.262	0.000157958	
343.75	0.000163177	
344.238	0.000196306	
344.727	0.000160114	
345.215	0.000163906	
345.703	0.000159146	
346.191	0.000158722	
346.68	0.000159343	
347.168	0.00016017	
347.656	0.000159169	
348.145	0.000158409	
348.633	0.000159395	
349.121	0.000159666	
349.609	0.000185173	
350.098	0.000145896	
350.586	0.000157015	
351.074	0.00015458	
351.563	0.000156648	
352.051	0.000156233	
352.539	0.000156484	
353.027	0.000157626	
353.516	0.000155761	
354.004	0.000158336	
354.492	0.000155989	
354.98	0.000161249	
355.469	0.000159573	
355.957	0.000153103	
356.445	0.000154752	
356.934	0.000153909	
357.422	0.00015402	
357.91	0.000154375	
358.398	0.000154007	
358.887	0.000152685	
359.375	0.000153764	
359.863	0.000157506	
360.352	0.000170954	
360.84	0.000176059	
361.328	0.000155243	
361.816	0.000151437	
362.305	0.000152568	
362.793	0.000151965	
363.281	0.000151873	
363.77	0.000150091	
364.258	0.0001516	
364.746	0.000153485	
365.234	0.000150766	
365.723	0.000172939	
366.211	0.000155063	
366.699	0.00015011	
367.188	0.000151292	
367.676	0.000151539	
368.164	0.000150312	
368.652	0.000147916	
369.141	0.000150047	
369.629	0.000151322	
370.117	0.000150544	
370.605	0.000149555	
371.094	0.000169043	
371.582	0.000156341	
372.07	0.000149085	
372.559	0.000152262	
373.047	0.000148255	
373.535	0.000148581	
374.023	0.000149508	
374.512	0.000152438	
375	0.000149426	
375.488	0.000143616	
375.977	0.000150641	
376.465	0.000141384	
376.953	0.000149051	
377.441	0.000151795	
377.93	0.000146437	
378.418	0.000146887	
378.906	0.000146148	
379.395	0.000147179	
379.883	0.00014543	
380.371	0.000144944	
380.859	0.000144437	
381.348	0.000145648	
381.836	0.000161291	
382.324	0.000132335	
382.813	0.000146879	
383.301	0.000146314	
383.789	0.000145395	
384.277	0.000143087	
384.766	0.000144885	
385.254	0.000146472	
385.742	0.000144814	
386.23	0.000146229	
386.719	0.000144503	
387.207	0.000164314	
387.695	0.000146102	
388.184	0.000139207	
388.672	0.000141965	
389.16	0.000141766	
389.648	0.000141992	
390.137	0.000143436	
390.625	0.000142044	
391.113	0.000141684	
391.602	0.000142559	
392.09	0.000142853	
392.578	0.000154828	
393.066	0.000160888	
393.555	0.000140909	
394.043	0.000134319	
394.531	0.000140075	
395.02	0.000140835	
395.508	0.000139946	
395.996	0.000138368	
396.484	0.000140145	
396.973	0.000141235	
397.461	0.000141442	
397.949	0.000152761	
398.438	0.000142871	
398.926	0.000139304	
399.414	0.000138981	
399.902	0.000137051	
400.391	0.000138069	
400.879	0.000137111	
401.367	0.000138024	
401.855	0.000140768	
402.344	0.000138567	
402.832	0.000139698	
403.32	0.000152601	
403.809	0.000146147	
404.297	0.000136883	
404.785	0.00014162	
405.273	0.000136712	
405.762	0.000134864	
406.25	0.000135683	
406.738	0.000137094	
407.227	0.000135491	
407.715	0.000132398	
408.203	0.000135091	
408.691	0.000134823	
409.18	0.000141068	
409.668	0.000138792	
410.156	0.000136711	
410.645	0.000137764	
411.133	0.000135523	
411.621	0.000134607	
412.109	0.000134499	
412.598	0.00013378	
413.086	0.000134644	
413.574	0.000134857	
414.063	0.00014367	
414.551	0.000117122	
415.039	0.000135997	
415.527	0.000136224	
416.016	0.000133652	
416.504	0.000132884	
416.992	0.000133549	
417.48	0.00013341	
417.969	0.00013323	
418.457	0.000133361	
418.945	0.000133784	
419.434	0.000142091	
419.922	0.000136684	
420.41	0.000132767	
420.898	0.000131962	
421.387	0.000130539	
421.875	0.000131733	
422.363	0.000133704	
422.852	0.000131803	
423.34	0.000129738	
423.828	0.000131897	
424.316	0.000132152	
424.805	0.000142887	
425.293	0.000149443	
425.781	0.000129239	
426.27	0.000124361	
426.758	0.000129564	
427.246	0.000129887	
427.734	0.000129433	
428.223	0.000129064	
428.711	0.000128996	
429.199	0.00012976	
429.688	0.000128877	
430.176	0.000130569	
430.664	0.00013608	
431.152	0.000127682	
431.641	0.000129518	
432.129	0.000129411	
432.617	0.000128114	
433.105	0.000126381	
433.594	0.000127882	
434.082	0.000130904	
434.57	0.000128067	
435.059	0.00012588	
435.547	0.000128745	
436.035	0.000138829	
436.523	0.000130304	
437.012	0.000133253	
437.5	0.000127513	
437.988	0.000126271	
438.477	0.000127042	
438.965	0.000127417	
439.453	0.000127261	
439.941	0.000128173	
440.43	0.000128332	
440.918	0.000143199	
441.406	0.000125065	
441.895	0.00012857	
442.383	0.000125524	
442.871	0.000127316	
443.359	0.000125523	
443.848	0.000126338	
444.336	0.000124976	
444.824	0.000121991	
445.313	0.000125263	
445.801	0.000127547	
446.289	0.000131203	
446.777	0.000114287	
447.266	0.000126383	
447.754	0.000123587	
448.242	0.000124887	
448.73	0.000125709	
449.219	0.000123878	
449.707	0.000123159	
450.195	0.000123242	
450.684	0.000119585	
451.172	0.000122878	
451.66	0.00011949	
452.148	0.000129327	
452.637	0.000125761	
453.125	0.000123516	
453.613	0.000122448	
454.102	0.000123094	
454.59	0.000124273	
455.078	0.000122807	
455.566	0.000121371	
456.055	0.000122463	
456.543	0.000122103	
457.031	0.000128149	
457.52	0.000134867	
458.008	0.000123307	
458.496	0.000119126	
458.984	0.00012219	
459.473	0.000120979	
459.961	0.000121942	
460.449	0.00012189	
460.938	0.000121764	
461.426	0.000122379	
461.914	0.000121886	
462.402	0.000128392	
462.891	0.00012322	
463.379	0.000115795	
463.867	0.000119914	
464.355	0.000121143	
464.844	0.000119611	
465.332	0.000118159	
465.82	0.000119919	
466.309	0.000121831	
466.797	0.000119948	
467.285	0.000117134	
467.773	0.000124585	
468.262	0.000119643	
468.75	0.000118323	
469.238	0.00011967	
469.727	0.000117986	
470.215	0.000118607	
470.703	0.000118224	
471.191	0.000117743	
471.68	0.000118061	
472.168	0.000117001	
472.656	0.000118097	
473.145	0.000121269	
473.633	0.000124531	
474.121	0.000123737	
474.609	0.000118653	
475.098	0.000116509	
475.586	0.000117273	
476.074	0.000116409	
476.563	0.000116886	
477.051	0.000114088	
477.539	0.000116621	
478.027	0.000121115	
478.516	0.000119806	
479.004	0.000122051	
479.492	0.000119589	
479.98	0.000112212	
480.469	0.000116663	
480.957	0.000116237	
481.445	0.000116554	
481.934	0.000116738	
482.422	0.000116168	
482.91	0.0001158	
483.398	0.000116201	
483.887	0.000122296	
484.375	0.000117822	
484.863	0.000115597	
485.352	0.000115069	
485.84	0.000116514	
486.328	0.000115058	
486.816	0.000115353	
487.305	0.000114586	
487.793	0.000114865	
488.281	0.000114509	
488.77	0.000115026	
489.258	0.000116423	
489.746	0.000118624	
490.234	0.000114496	
490.723	0.000113384	
491.211	0.000114022	
491.699	0.000115048	
492.188	0.000113737	
492.676	0.000113016	
493.164	0.000113524	
493.652	0.000113416	
494.141	0.000113369	
494.629	0.000108747	
495.117	0.000119469	
495.605	0.000109026	
496.094	0.000113318	
496.582	0.000112914	
497.07	0.000112603	
497.559	0.000113231	
498.047	0.000112974	
498.535	0.00011315	
499.023	0.000112645	
499.512	0.000109002	
500	0.000116531	
500.488	0.000108427	
500.977	0.000110916	
501.465	0.000111755	
501.953	0.000110743	
502.441	0.00011023	
502.93	0.000110722	
503.418	0.00011123	
503.906	0.000110828	
504.395	0.00010892	
504.883	0.000111072	
505.371	0.000115026	
505.859	0.000116373	
506.348	0.000116335	
506.836	0.000110979	
507.324	0.000108113	
507.813	0.000109951	
508.301	0.000108197	
508.789	0.00010947	
509.277	0.000110091	
509.766	0.000109833	
510.254	0.000110753	
510.742	0.000108779	
511.23	0.000124753	
511.719	0.000112081	
512.207	0.000111252	
512.695	0.000109359	
513.184	0.000108347	
513.672	0.000109029	
514.16	0.000108572	
514.648	0.000109065	
515.137	0.000111648	
515.625	0.000109403	
516.113	0.000115654	
516.602	0.00011115	
517.09	0.000112522	
517.578	0.000108647	
518.066	0.000112351	
518.555	0.00010872	
519.043	0.000109596	
519.531	0.000107696	
520.02	0.000104735	
520.508	0.000107954	
520.996	0.00011003	
521.484	0.000110337	
521.973	0.000105303	
522.461	0.000108268	
522.949	0.000103919	
523.438	0.000107733	
523.926	0.00010737	
524.414	0.000107239	
524.902	0.000105654	
525.391	0.00010661	
525.879	0.000105122	
526.367	0.00010663	
526.855	0.000105115	
527.344	0.000112151	
527.832	9.7939e-005	
528.32	0.000106362	
528.809	0.000105681	
529.297	0.000105611	
529.785	0.000104944	
530.273	0.000105806	
530.762	0.000107649	
531.25	0.000105523	
531.738	0.000101623	
532.227	0.000105315	
532.715	0.000106512	
533.203	0.000106885	
533.691	0.000107979	
534.18	0.000105615	
534.668	0.000104443	
535.156	0.000105362	
535.645	0.000105668	
536.133	0.000105214	
536.621	0.000108304	
537.109	0.00010557	
537.598	0.000103629	
538.086	0.00010468	
538.574	0.000111808	
539.063	0.000104429	
539.551	0.000101675	
540.039	0.000104488	
540.527	0.000103959	
541.016	0.000104062	
541.504	0.000104077	
541.992	0.000104366	
542.48	0.000105762	
542.969	0.000105906	
543.457	0.00011421	
543.945	0.000103295	
544.434	0.000104021	
544.922	0.000102634	
545.41	0.000103053	
545.898	0.000102767	
546.387	0.000102414	
546.875	0.000102311	
547.363	0.00010169	
547.852	0.000102609	
548.34	0.000107938	
548.828	0.000110666	
549.316	0.000107597	
549.805	0.0001024	
550.293	0.000105032	
550.781	0.000102123	
551.27	0.00010262	
551.758	0.000102012	
552.246	0.00010027	
552.734	0.000101773	
553.223	0.000105389	
553.711	0.000102382	
554.199	9.57668e-005	
554.688	0.00010247	
555.176	9.93282e-005	
555.664	0.000101847	
556.152	0.000101775	
556.641	0.000100984	
557.129	0.00010025	
557.617	0.000100806	
558.105	0.000101265	
558.594	0.00010046	
559.082	0.000102207	
559.57	0.0001039	
560.059	9.07917e-005	
560.547	0.000100788	
561.035	0.000100972	
561.523	0.000100501	
562.012	9.97175e-005	
562.5	0.000100494	
562.988	0.000101364	
563.477	9.97009e-005	
563.965	9.7352e-005	
564.453	0.000100826	
564.941	0.000104957	
565.43	9.93536e-005	
565.918	0.000101574	
566.406	9.9561e-005	
566.895	0.000101044	
567.383	9.91813e-005	
567.871	9.83699e-005	
568.359	9.96109e-005	
568.848	9.94472e-005	
569.336	9.89742e-005	
569.824	9.68817e-005	
570.313	0.000106282	
570.801	0.000105884	
571.289	9.89646e-005	
571.777	9.6048e-005	
572.266	9.83406e-005	
572.754	9.84623e-005	
573.242	9.83643e-005	
573.73	9.75852e-005	
574.219	9.84769e-005	
574.707	9.83663e-005	
575.195	9.81308e-005	
575.684	0.000105291	
576.172	9.86409e-005	
576.66	9.83247e-005	
577.148	9.75612e-005	
577.637	9.73192e-005	
578.125	9.7725e-005	
578.613	9.79214e-005	
579.102	9.77461e-005	
579.59	9.73521e-005	
580.078	9.85415e-005	
580.566	0.000100363	
581.055	9.91217e-005	
581.543	0.000100512	
582.031	9.67914e-005	
582.52	9.80187e-005	
583.008	9.66675e-005	
583.496	9.64431e-005	
583.984	9.66815e-005	
584.473	9.70116e-005	
584.961	9.67583e-005	
585.449	9.72318e-005	
585.938	9.6411e-005	
586.426	9.09804e-005	
586.914	9.70716e-005	
587.402	9.38433e-005	
587.891	9.56745e-005	
588.379	9.57144e-005	
588.867	9.56634e-005	
589.355	9.43832e-005	
589.844	9.56648e-005	
590.332	9.76883e-005	
590.82	9.53897e-005	
591.309	9.64824e-005	
591.797	0.000100228	
592.285	8.96084e-005	
592.773	9.6697e-005	
593.262	9.70447e-005	
593.75	9.55224e-005	
594.238	9.61919e-005	
594.727	9.52042e-005	
595.215	9.46681e-005	
595.703	9.48546e-005	
596.191	9.32487e-005	
596.68	9.56965e-005	
597.168	0.000101406	
597.656	9.47748e-005	
598.145	9.59797e-005	
598.633	9.46553e-005	
599.121	9.47727e-005	
599.609	9.43775e-005	
600.098	9.42689e-005	
600.586	9.45635e-005	
601.074	9.15149e-005	
601.563	9.43349e-005	
602.051	9.89374e-005	
602.539	9.92102e-005	
603.027	9.54169e-005	
603.516	9.34815e-005	
604.004	9.00841e-005	
604.492	9.35399e-005	
